2023-05-19 21:33:20,902 - common - INFO - Start training
2023-05-19 21:33:20,931 - common - DEBUG - Worker_2 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_4 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_1 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_6 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_3 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_5 is working on a dataset of size 10000
2023-05-19 21:33:27,564 - common - DEBUG - PS updated model, worker loss: 1.7611194849014282 (Worker_6), weight norm: weights norm 9.037751999613254
2023-05-19 21:33:27,621 - common - DEBUG - PS got update from Worker_1, 4/100 (4/600), epoch 1/6
2023-05-19 21:33:27,623 - common - DEBUG - PS got update from Worker_2, 4/100 (4/600), epoch 1/6
2023-05-19 21:33:27,627 - common - DEBUG - PS updated model, worker loss: 1.9205752611160278 (Worker_1), weight norm: weights norm 9.057376976042365
2023-05-19 21:33:27,637 - common - DEBUG - PS updated model, worker loss: 1.748720407485962 (Worker_2), weight norm: weights norm 9.078866128155871
2023-05-19 21:33:27,789 - common - DEBUG - PS got update from Worker_4, 4/100 (4/600), epoch 1/6
2023-05-19 21:33:27,799 - common - DEBUG - PS updated model, worker loss: 1.4453368186950684 (Worker_4), weight norm: weights norm 9.101588618370785
2023-05-19 21:33:28,523 - common - DEBUG - PS got update from Worker_5, 5/100 (5/600), epoch 1/6
2023-05-19 21:33:28,530 - common - DEBUG - PS updated model, worker loss: 1.3769270181655884 (Worker_5), weight norm: weights norm 9.125352210267211
2023-05-19 21:33:28,955 - common - DEBUG - PS got update from Worker_3, 5/100 (5/600), epoch 1/6
2023-05-19 21:33:28,963 - common - DEBUG - PS updated model, worker loss: 1.530190110206604 (Worker_3), weight norm: weights norm 9.149472022788064
2023-05-19 21:33:29,002 - common - DEBUG - PS got update from Worker_2, 5/100 (5/600), epoch 1/6
2023-05-19 21:33:29,024 - common - DEBUG - PS updated model, worker loss: 1.5066142082214355 (Worker_2), weight norm: weights norm 9.172078777079117
2023-05-19 21:33:29,163 - common - DEBUG - PS got update from Worker_6, 5/100 (5/600), epoch 1/6
2023-05-19 21:33:29,194 - common - DEBUG - PS updated model, worker loss: 1.4835668802261353 (Worker_6), weight norm: weights norm 9.19437521186241
2023-05-19 21:33:29,256 - common - DEBUG - PS got update from Worker_1, 5/100 (5/600), epoch 1/6
